observation_id,rxte_obsid,source_id,canonical_source,raw_source_name,class_label,observation_time,exposure,source_count_rate,background_count_rate,net_count_rate,passes_quality_cut,usable,exclusion_reason,errors_available,provenance_id,provenance_path,provenance_sha256,representation,pcus,deadtime_status,grid_id,spectrum_00,spectrum_01,spectrum_02,spectrum_03,spectrum_04,spectrum_05,spectrum_06,spectrum_07,spectrum_08,spectrum_09,spectrum_10,spectrum_11,spectrum_12,spectrum_13,spectrum_14,spectrum_15,spectrum_16,spectrum_17,spectrum_18,spectrum_19,spectrum_20,spectrum_21,spectrum_22,spectrum_23,spectrum_24,spectrum_25,spectrum_26,spectrum_27,spectrum_28,spectrum_29,spectrum_30,spectrum_31,spectrum_32,spectrum_33,spectrum_34,spectrum_35,spectrum_36,spectrum_37,spectrum_38,spectrum_39,spectrum_40,spectrum_41,spectrum_42,error_00,error_01,error_02,error_03,error_04,error_05,error_06,error_07,error_08,error_09,error_10,error_11,error_12,error_13,error_14,error_15,error_16,error_17,error_18,error_19,error_20,error_21,error_22,error_23,error_24,error_25,error_26,error_27,error_28,error_29,error_30,error_31,error_32,error_33,error_34,error_35,error_36,error_37,error_38,error_39,error_40,error_41,error_42
95416-01-02-02,95416-01-02-02,1a_1744_361,1A 1744-361,A1744-361,NS,2010-04-05T06:09:04,2768.00000000001,49.84587167804114,9.545883879967272,40.29998779807387,True,True,,True,95416-01-02-02,data/provenance/rxte_processing/95416-01-02-02.json,f42fe27bf3fb81e91e18763b558fba3d65edd90a189afc9c62e29ffb7b20c219,PCA_OGIP_RATE43_OVERLAP_V1,2,NOT_CORRECTED,c1bafef3f738118d9ec8605aae4e4f640f3e8f6235dd0b626a0af1dde518daf1,4.824077504778476,4.109269745644912,3.7278457846841118,3.4146684937889864,3.0657147663702253,2.708720766065835,2.421880697219009,2.122723846704332,1.8708679454119794,1.6617212969717745,1.4541384868173282,1.223434601543171,1.0396064888191336,0.9489955774406224,0.8272898723020683,0.7190032322974275,0.6046492900514311,0.5220640958461148,0.464057315831289,0.38656398143456727,0.3260791168357777,0.27297814234878637,0.24340030993072184,0.21035935381573323,0.17476198824661182,0.13175566661201554,0.10712661113635119,0.09715579048093716,0.09448822188088199,0.07443511172757411,0.0760436517653597,0.0737795579115331,0.057336904475059965,0.03798174030567444,0.03677237952129592,0.03499343483780981,0.03151036596188422,0.029748764135246398,0.026360676415084407,0.012180270171271004,0.011257037913437127,0.009704146471410121,0.01248476515061438,0.03436570298290038,0.031600572395177974,0.03219673229491711,0.03445962538907586,0.03411357673656304,0.030055239531000803,0.02615684663631568,0.023420881994619468,0.022318621067391266,0.022648930584781374,0.023722304504629792,0.02315777410230131,0.020377477695818488,0.018006869471787697,0.016128608704214373,0.01529881688396356,0.015175778928095317,0.01587497978002296,0.017066143937868497,0.01639397219754319,0.014123527109190355,0.012407602868265548,0.011565583780168325,0.011352397992158012,0.011662745334670627,0.012219816243089165,0.013216727303343128,0.013625567830066231,0.012580230194545048,0.01073666813710192,0.009796178074247642,0.009253456887695303,0.0090556964994093,0.009185723812620332,0.009701513404355187,0.010391346318446517,0.011050104586798013,0.008543398616622584,0.007098186424012166,0.008726472968390082,0.0064851974350547134,0.009331924878223456,0.006826769605580914
95436-01-01-00,95436-01-01-00,v4641_sgr,V4641 Sgr,V4641_SGR,BH,2010-10-03T06:32:32,3184.0,15.037823321716951,9.412319170286562,5.625504151430389,True,True,,True,95436-01-01-00,data/provenance/rxte_processing/95436-01-01-00.json,8c79a1fa78180f47aa6620997ef597138619b49683101815c55f68112dda9607,PCA_OGIP_RATE43_OVERLAP_V1,2,NOT_CORRECTED,9fec51f157911ed283120abf4f662a9162353b13862ff1e3d2d681c2bf8df4c1,1.0343725095255514,0.7868556961127884,0.718814127064668,0.7160555524852827,0.4807782363751109,0.32445169483707026,0.2561388721652987,0.19600632238079752,0.1472052474590108,0.10217770585306846,0.07619448253198598,0.07486764777014931,0.07299304447007288,0.0660345886713778,0.06178433561443143,0.04602145421880362,0.046686713434599306,0.037434130386890634,0.03834228536774427,0.03423164462483131,0.03668023916758843,0.028507692646775593,0.021226066220799686,0.02132829069020593,0.01469744790521578,0.014439894267701262,0.01149055158189099,0.010681446926751756,0.023845544580777093,-0.00660128548240742,0.016049276630639812,0.0172746675108408,0.005893283803610568,-0.0002196681112422692,0.00794822552779344,0.010868172446761143,0.01353847386614983,0.006471224634333063,0.007433567555016559,0.010382264298589555,0.010565517004801774,0.010810329090433786,0.014746637317828163,0.01784917275104914,0.016057235202482225,0.016705290245715983,0.018518102780501207,0.017057939625529157,0.014421171037738482,0.012605332939459906,0.011290373316135352,0.010789852690103137,0.011004219611380903,0.011832948595594247,0.011943338675215647,0.010835952502130453,0.009746474540419239,0.009209095517570235,0.009169656290267714,0.00981500595147464,0.010705930743585454,0.011607533509741518,0.011176242399767347,0.009860628865677332,0.00895817846417675,0.00862182240619359,0.008905529259733995,0.009549803553479914,0.01059227595021621,0.011678373984037217,0.011652455136916842,0.010497215152313454,0.008715453784201592,0.008223371258939502,0.00794225000864686,0.007953737866657757,0.008307544061175183,0.009022697984470689,0.00975769542795936,0.00996550475639769,0.0076463633177622,0.006093732335957261,0.008025240415778399,0.005888230765628928,0.008616432495607838,0.006468163680906639
96027-01-01-00,96027-01-01-00,sax_j1808_4_3658,SAX J1808.4-3658,SAX_J1808.4-3658,NS,2011-11-05T01:00:00,12671.9999999984,114.50987182126372,9.454097472972734,105.05577434829098,True,True,,True,96027-01-01-00,data/provenance/rxte_processing/96027-01-01-00.json,e1c5c32a1529748193473b23bcc946409e681cd6ca43df040967632a11e5272c,PCA_OGIP_RATE43_OVERLAP_V1,2,NOT_CORRECTED,9b20e158357c7eb3fff67f8411f7d9557286dba91238edcf44bfdbe06ffb0e59,10.952378890341226,9.379311103232912,8.4986912509356,7.775394266920851,6.9066645599258285,6.137648574660881,5.454525389748504,4.894442230155416,4.4047660718839134,3.9632285608028464,3.606300827622486,3.218420761663293,2.9287915951021843,2.6591653576805174,2.422090211681163,2.20160507122396,1.9953745468412385,1.817195256298662,1.6216045630242344,1.4782653759998678,1.334395850256652,1.2030590870002225,1.1037755356212648,0.992382117368761,0.8950940384859627,0.8076506197332467,0.7369326631310884,0.6547617263247854,0.6012540822666705,0.5354488678625224,0.48997116332584767,0.43995830158410604,0.40162326029303064,0.3793931797589065,0.35109669236902147,0.30178991365843644,0.28432712258231313,0.24904163651403705,0.2335331582216445,0.2062770771279797,0.1916605332842369,0.17966007472028456,0.16682318105436825,0.023129845967878187,0.021776740677221913,0.02256592654408741,0.024038737297339106,0.022700073623614724,0.0192636938680627,0.016874793668870264,0.015651287751040455,0.015483109814160094,0.016136865928416493,0.01681602682017934,0.015650994761674555,0.013533336927585701,0.012043597989334676,0.011263859375937843,0.01114702724116498,0.011563298478014324,0.012381963492556188,0.012102706707949239,0.01073065949913936,0.009392520306338708,0.008511601771346088,0.008183774486170565,0.008213771890124089,0.008627849044027082,0.009263115974343277,0.009330630242383373,0.008393759017707865,0.007375564628382732,0.006539783652510115,0.006104894651592108,0.0059509503223368655,0.006113246689318897,0.0065118157815086015,0.006970608341321227,0.006807240266557864,0.006185793075875649,0.005039367084120961,0.0036826183408056453,0.004967848575888516,0.003583385651118919,0.00509364710254625,0.004048450561907058
96027-01-02-07,96027-01-02-07,sax_j1808_4_3658,SAX J1808.4-3658,SAX_J1808.4-3658,NS,2011-11-14T22:54:24,6559.99999999977,20.170736502842736,9.418218158008626,10.752518344834106,True,True,,True,96027-01-02-07,data/provenance/rxte_processing/96027-01-02-07.json,4ac8cc0c8190a6db18b9e341c484f09c594de9d09b2d9704494d9683a7aae6e7,PCA_OGIP_RATE43_OVERLAP_V1,2,NOT_CORRECTED,d77c598ee9b45f952d69295147af688d504c23708a2473c33a6ca46fac3516d1,1.0474874315114973,0.8750262916648999,0.8116965875686004,0.7384003793248509,0.6698670811413672,0.6241878220943238,0.5683472222792305,0.5138379349533055,0.4756663617729083,0.4206190170279253,0.3941449487450367,0.36404468088481867,0.30738119190925645,0.29343878267658763,0.27204865838433706,0.2513639348042731,0.23181576233790657,0.19585893554688386,0.19138975241064937,0.15494277348980326,0.14090699002715662,0.13141171033342935,0.1110370648368926,0.10541499847973711,0.10403206801789579,0.09169405979488994,0.08361387714896755,0.06493813912564851,0.06960612472388376,0.05523308690666334,0.046707925494548636,0.044526957171405396,0.039329954387557695,0.03751616631053082,0.03607512616139075,0.03351539045515512,0.02444440627088702,0.028922523765694503,0.024908188493701498,0.017932670953322367,0.020609948228094654,0.022783916042243887,0.015791501175948762,0.012377286076362699,0.011684464622091962,0.012323096401462293,0.01318525323353346,0.012718879638618957,0.01125519635984949,0.01012903108903363,0.009485316098630422,0.009543277927377539,0.010002706575509059,0.010642292380631135,0.010169305045816718,0.008754689533898406,0.008026762580677355,0.007689917484911537,0.007854361700206704,0.0084270195445209,0.009155049433870898,0.009314313360455927,0.008208227966844594,0.007257669500814889,0.006751192147910031,0.0066311457200460685,0.007025509697922678,0.0077267671024709,0.008584396032774827,0.0088237166993765,0.007994619682771223,0.007076845778182949,0.0062658297885758805,0.0058485082031257225,0.005842998875075985,0.006132867051012034,0.00662688301098756,0.007214005391840925,0.007227303821921093,0.006484881183660339,0.005512606973305394,0.004058019245947723,0.005626958320090682,0.004188815602842882,0.0060608276811886,0.00489921724840966
96027-01-03-13,96027-01-03-13,sax_j1808_4_3658,SAX J1808.4-3658,SAX_J1808.4-3658,NS,2011-11-24T00:28:00,2672.0,9.277758113845115,9.191176745547924,0.08658136829719006,False,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,True,96027-01-03-13,data/provenance/rxte_processing/96027-01-03-13.json,ba0af45ae1238bc22e214259cf34e6a3f3ab8cb79a28b95e5e4180edc244572e,PCA_OGIP_RATE43_OVERLAP_V1,2|4,NOT_CORRECTED,82cdc9107c27551bbbbdbf0e198e6e61b96fe17e51b80749ab4283167ced1e36,0.012847328149519357,0.011708660016375926,0.011201776641509177,0.013603554558531947,0.007262958887969942,0.012592814182584941,0.012900728562747066,0.017618484211416624,0.0017431444490491367,-0.0035085323649047522,-0.0029321961068990844,0.005109948282040951,0.0030632102439333625,0.0031711477403750226,0.00540222924608165,0.002088973967321843,0.008467961281766061,-0.008998280214795974,0.0030724525596697,-0.007632289148309907,-0.005981826489009542,-0.00048135424040946905,-0.0035971601502809234,-0.004172607259756477,-0.0017890497370860005,0.0005377844256247747,0.007908031641256301,-0.003378101276958069,-0.00558744566385819,-5.155122806703265e-05,-0.004119128200568372,-0.0019610169835429583,-0.0020681792774848926,0.006595892388827856,0.00040577074651134326,0.001424823594980977,-0.0026052250379202404,-0.00274594400147929,-0.0038999593243220203,-0.005880183354810992,0.001235426054890446,0.006942935294023502,0.0010653612306463318,0.00849595472992964,0.008246505294148988,0.008744233395761473,0.009663754529027504,0.009550092358455008,0.008593713753670535,0.007782394373823826,0.007342199969415755,0.007263405795554506,0.007810482588491604,0.008396589492641911,0.008130420014370822,0.007257012131183648,0.006728354191010759,0.006636409693038593,0.006921850989167669,0.0076120649775148095,0.008317948744182645,0.008471755826390353,0.007500427159357369,0.006807543993489418,0.006540532609827415,0.006622337625690083,0.007075641317328399,0.00781425574004141,0.008711670912037277,0.008837816513189453,0.007877150868666657,0.006859051407762878,0.006283733559616246,0.005979016786177502,0.0060713098517953925,0.00635727023849759,0.006918593143923692,0.007435372536871325,0.007505392232764785,0.00682325827162895,0.0058659286807942615,0.004339382613865211,0.0061304242669137365,0.004554023957043554,0.006570604829846494,0.005189579784826458
96030-01-07-00,96030-01-07-00,hete_j1900_1_2455,HETE J1900.1-2455,HETE_J1900.1-2455,NS,2011-03-17T20:56:00,3184.0,55.52999127689878,9.918683699972624,45.611307576926166,True,True,,True,96030-01-07-00,data/provenance/rxte_processing/96030-01-07-00.json,a45adece65b69e938c04e626597bea178ee7ae290524b2ca0f765f66de0c639a,PCA_OGIP_RATE43_OVERLAP_V1,2,NOT_CORRECTED,87381fd2652b89b6670ed009d5c46164ad74197bd731da704fe35c310a9c5726,4.380024507104837,3.749954718958346,3.4772448793407484,3.1619804403495047,2.8099838584787675,2.5597471022209035,2.3342128149302708,2.123471246969078,1.898473357261242,1.7514329968117268,1.6299168687399606,1.454430633003494,1.3471529277274392,1.2452659144715785,1.120578047955855,1.0131827171513679,0.940609296876256,0.8827776706422574,0.8022482721470117,0.7124262445603117,0.6298476930326808,0.5567328954116664,0.5173511792846793,0.4646547594582801,0.4348784471411674,0.39394418221077093,0.3664722883768216,0.31616836968943085,0.29640174935594754,0.2710955265508291,0.23319173564535245,0.2118883889287423,0.21234255616221584,0.18955400006637455,0.17258948245660358,0.14878073862809438,0.15275756889426156,0.12468128736838995,0.1194497047506646,0.10691457603442732,0.10237923837556898,0.0974333031985319,0.0966833902036982,0.030735052883712265,0.028650384321942904,0.029836507051672047,0.032012446827566224,0.030834635826465725,0.026754703186050558,0.02362122489646545,0.02187397956517637,0.02137423458165509,0.02236385980346643,0.02419414963956585,0.023178759723541553,0.02016838674856487,0.018042172751042505,0.01663383068594283,0.01629489917606508,0.017007819364632422,0.0183810204160935,0.018843617472158368,0.01729338957274625,0.014967954166762956,0.013371243038847219,0.012830822628733009,0.01284370258188261,0.013609310734169686,0.014628047832886274,0.015671798366720342,0.014831751541537343,0.012983298438973214,0.011469250646362318,0.010391674987417592,0.010027534480352783,0.010367660297681179,0.010773106504756012,0.01151984612626334,0.012069415027186241,0.01192400915901997,0.009133301868391197,0.0070023584110134336,0.009306059758240096,0.006749672545620456,0.009803590338192227,0.007477503435059542
96030-01-20-00,96030-01-20-00,hete_j1900_1_2455,HETE J1900.1-2455,HETE_J1900.1-2455,NS,2011-06-14T18:28:32,2464.0,54.315921742256755,9.543718478559255,44.7722032636975,True,True,,True,96030-01-20-00,data/provenance/rxte_processing/96030-01-20-00.json,7626f05eac713919ab55e62a9780777d0a742f21233c08626ac37e25817e6489,PCA_OGIP_RATE43_OVERLAP_V1,2|4,NOT_CORRECTED,c9a575c18bebab4919fd47c53fa206ca1babc911f3dedeb5b1e47ab1b2f4e05f,4.341660377210479,3.7712995768893496,3.422890434708094,3.1792639740938373,2.815980184647016,2.553159885309036,2.283683679593755,2.080446273082071,1.8861284498824764,1.7114671202769125,1.624353934974558,1.4384237948504983,1.2914715055660124,1.2112456962650957,1.1054435226360804,1.0124448317764416,0.9057215703987933,0.8294629484164364,0.7367423966651592,0.666187508733944,0.6145687210046287,0.5549318634232266,0.5011681317054668,0.4517848976018637,0.42097529875295986,0.3730226639607015,0.33256725865158887,0.31551201243745514,0.27060056824828777,0.24898602668760605,0.23548510637314168,0.20649270219053273,0.18818376891671573,0.1671023095896904,0.16089638244201226,0.1338419959769723,0.1342341780557248,0.12975236063860576,0.11594180497034012,0.08666499729918796,0.09002627213751377,0.09331561263923523,0.0786706640179996,0.024394294669717112,0.02302730888862625,0.023835755942751495,0.025923235894534827,0.024804498573444703,0.02132687827495662,0.01865332616144058,0.017315535539299213,0.017117006136636647,0.01784312176347042,0.01932578061521041,0.018264112004020245,0.01569986668427758,0.014176830467918511,0.01326239500833292,0.013168637460207473,0.013558141293921914,0.014620096716575624,0.014600726197839994,0.013253083769829872,0.011751425332621409,0.010733169979716142,0.010307548158821818,0.010399404253985386,0.011041337352037679,0.01177876140534084,0.012068633080487291,0.01135277521738986,0.009790514592453477,0.008753171935001015,0.008242713806830377,0.00799450193057524,0.008149166725351355,0.008483577944949694,0.009179767005430734,0.00936671449763851,0.009025045733239725,0.007352449778217776,0.005517883038714613,0.0073094088148652064,0.0053037266411250505,0.007678399892629104,0.005761791239230953
96030-01-32-00,96030-01-32-00,hete_j1900_1_2455,HETE J1900.1-2455,HETE_J1900.1-2455,NS,2011-09-06T04:49:36,2064.0,55.028787033525425,9.284294181916326,45.7444928516091,True,True,,True,96030-01-32-00,data/provenance/rxte_processing/96030-01-32-00.json,cf5710756a94009de77da7999c999a22d19f3b3f351dee5c0ba54a84438973cf,PCA_OGIP_RATE43_OVERLAP_V1,2,NOT_CORRECTED,06386468adf4e99225b86d3d25578ffa84f2e17808d6549dc15674dcf902bfde,4.392361102542482,3.813009135770723,3.5264455655032414,3.226790905849316,2.8407467068978978,2.6049540131327436,2.3110061440480374,2.1097488976745273,2.0077372788965713,1.7624721086461814,1.6114178632647649,1.415763558451274,1.3506703824853845,1.2217236661182058,1.1223592203780146,1.011956492651142,0.943235728530647,0.8368866825784469,0.7471799886442251,0.7077772828196006,0.6141101603860062,0.5318007259965429,0.4979488727679837,0.481828426489175,0.41503215497883955,0.3865114794389367,0.38885295464907077,0.3111939573317316,0.30554438731473155,0.28198585907285145,0.2691790717580754,0.2254367600557049,0.20971953551731684,0.19666951903135008,0.14120919853763358,0.15091293398161373,0.13993886139234554,0.12872347680843602,0.12436489663906615,0.11609359366531993,0.09781216710502842,0.08166058545149187,0.0837205483564222,0.037890441747341554,0.03580096197708108,0.037527511063963855,0.04010240608938706,0.0379745934318295,0.032872950713700874,0.028881903146950084,0.026958035311252165,0.027303528166276632,0.027997847540290707,0.029657986274038983,0.027652797700263,0.024486786550239927,0.02178284924453751,0.02047665735696712,0.020257778611876512,0.021402594687576892,0.022766838125210225,0.02264494546702761,0.020654795648229318,0.017857989940230037,0.016005200794697364,0.01558963959063593,0.016166879323024925,0.01685278195847126,0.018522800949962046,0.019475523731937252,0.01743319436547412,0.015482128108283366,0.013776728987626009,0.012931898463547819,0.012413522670011489,0.012914637558988055,0.013687328844129272,0.014074804260516336,0.0146755007654535,0.013538952073165333,0.011064030065340454,0.0082197587341324,0.011246096262081456,0.008073479159752832,0.011511378839926053,0.00919995740084824
96060-01-10-00,96060-01-10-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,2011-02-08T18:19:12,1696.0,358.5559977593135,9.75975002610938,348.7962477332042,True,True,,True,96060-01-10-00,data/provenance/rxte_processing/96060-01-10-00.json,0e100905266dd3f6bc79da03b047d6d22e03f7364cf5bc1c15b49b11ae7de225,PCA_OGIP_RATE43_OVERLAP_V1,2|4,NOT_CORRECTED,070650d03d06724486eac2d010841ca87fbbe4bf65646cef1a314ec59b15d1c3,49.77121566458358,43.24929748868547,38.824937014291216,33.886676829586854,28.41545794397638,24.214298621338845,20.673300433508796,17.625603085864505,14.854469820306537,12.62953001381508,10.755390558086535,8.888002678612569,7.579678020475848,6.372590268467685,5.37892608640111,4.517222851312452,3.7350342577653297,3.0598731643075032,2.562810490828642,2.103144946662154,1.7495434512266852,1.434179450854797,1.1633940040009807,0.9695200341361282,0.7957596076881654,0.6457000773803283,0.535426686177215,0.42201198723539535,0.3511971690496487,0.29175099917506936,0.24853316457121866,0.19973198116734175,0.1817407626249513,0.15520653625514252,0.12282362400246258,0.09103665215587037,0.08333609846912264,0.05567200149203521,0.05380079999241305,0.04907427801892647,0.040567408344333145,0.030861641783685397,0.027919078525133395,0.09337535909978512,0.08757683169825647,0.08924963813306656,0.09351087976339341,0.08761673557302883,0.07316270609279561,0.06212779599444634,0.05529197853548326,0.05199517735656849,0.05205713393093391,0.05387448766651097,0.049928515320367996,0.04174792511964798,0.03538199417388118,0.031230805946147057,0.029025459393370482,0.02824494876698648,0.028423659090540822,0.028141247036746964,0.025007750993900398,0.021067360348586098,0.018174346516594032,0.01629665118321408,0.015555835336368003,0.015479055009115172,0.015869277284317432,0.016321707846312306,0.015080786698986177,0.0128980644352238,0.011196795383474558,0.010183634833196044,0.009577213988551252,0.009675160619992365,0.009930569023369746,0.010374062098574622,0.010912341032416114,0.010823435068003696,0.008275352617444158,0.006412420688425007,0.008617824535136383,0.006184790524933345,0.008868745893175154,0.006573320716099896
96060-01-23-00,96060-01-23-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,2011-04-01T13:37:20,1968.0,277.7979999638996,9.128922491575343,268.6690774723242,True,True,,True,96060-01-23-00,data/provenance/rxte_processing/96060-01-23-00.json,53652093183f0bfd16f023ffad58fabb7336711123c512c318b8372c806e182c,PCA_OGIP_RATE43_OVERLAP_V1,2|3,NOT_CORRECTED,359a7b6f411067c06dcf562a7a302eabb5a4788bf8060664e9ed87253f0702c7,37.09150511731885,31.01184897840701,27.372905007518426,24.60157876410797,21.41510879003986,18.477296062139395,15.928415951981593,13.728989502520557,11.8876569932113,10.247725792080919,8.833822871601196,7.465888926092778,6.390248259386565,5.472397332396855,4.670159936032059,3.9817363445955958,3.3267116860437858,2.8459800413006926,2.3394958896091764,1.9568240022474592,1.6667713661710342,1.3823082672576836,1.1368712211714609,0.9525123392727485,0.786618148706488,0.6409885121613672,0.5596659398262224,0.44638517524089744,0.35174540173849017,0.31406830338095076,0.2671811264940249,0.21616692500626725,0.17731465074370345,0.14592654416021997,0.12007932587172468,0.1035938214697954,0.07934668488858825,0.05891021454169863,0.05610932899272137,0.04953818686796281,0.04486618787738027,0.03986353061225061,0.02595002123846494,0.07501784835995257,0.06897433663731935,0.07001369046568087,0.07461339749862884,0.07079996733439184,0.059201183620732095,0.05066433085343594,0.045511776634669675,0.04356354590852445,0.04392382783332305,0.045593123891378824,0.04246071635289174,0.03548857612295064,0.03037805294267992,0.027059973164287314,0.02543267074490607,0.02489974921026168,0.02572805877221045,0.02502106639313985,0.02224035129278924,0.018928395500112747,0.01635402124698718,0.014718535461746143,0.014054798379234429,0.014034265361088318,0.014494907017739426,0.01515228516346714,0.01398496470819793,0.011829096249526936,0.010502214236612682,0.00951543374408118,0.008905795514367565,0.008790289838195473,0.009005700106636868,0.009470621185222895,0.009996255409197788,0.009513065432272698,0.007316116366117412,0.0055826864826800625,0.007371332059226584,0.005277825882294935,0.007559572870537861,0.0056844799942102385
96060-01-36-00,96060-01-36-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,2011-05-23T16:30:24,3231.9999999999,56.41495007881119,9.198264409819792,47.216685668991396,True,True,,True,96060-01-36-00,data/provenance/rxte_processing/96060-01-36-00.json,354e18794682400d1a42a4864c544e9df34807eb3890c6df6b9f5d0374638b6b,PCA_OGIP_RATE43_OVERLAP_V1,2|4,NOT_CORRECTED,85711b4e560b31045c9ecf5aa7748ae730b902dfb68356fdbbb883b720631eb7,4.3415358200123055,3.9080043843693186,3.679113240311974,3.3585405338321674,2.9409728661561076,2.6470525169703323,2.440210274840968,2.225316275823291,2.0118187604413245,1.8579620067055818,1.6791207870346292,1.527807522650665,1.3912675804196755,1.2769802164145876,1.1820974405516427,1.0971830549628134,0.9854337180355905,0.8775543910124439,0.7849857266384955,0.7157769070006821,0.6370062685961412,0.5681222000080657,0.5111817980719984,0.4825319077517203,0.44389429994309704,0.4067782616908131,0.3786071153435627,0.32970008908032483,0.29031000651328487,0.26069334661744603,0.2523771934929615,0.22922378633508883,0.19175651763415325,0.18502422776038882,0.1798350626666428,0.15983093524964884,0.13319619440949085,0.12275134196339914,0.11994224321001608,0.11380762416368255,0.10603157329877275,0.09821585365892348,0.08713379734717486,0.02124221484802142,0.020388349441448187,0.02142837902006166,0.023068994121767817,0.022033671458662564,0.018806062306708272,0.016696732216983624,0.015484049944535592,0.015251772897533657,0.016042887203316435,0.016987833791353556,0.016288142423774646,0.014096883554913484,0.012585956250943699,0.01181344321503605,0.011755854025997258,0.012094861167001097,0.012873180739099845,0.012926538253698983,0.011823205497332536,0.010338885461673483,0.00939160966481919,0.008983218161293948,0.009161420524015123,0.009646593288655447,0.010377689264826823,0.01076143117849944,0.009960730369881366,0.008635200185860756,0.007657442564481862,0.007219852901464859,0.007028149439178645,0.007005665587078348,0.007441054242855719,0.00799925817295285,0.00829456259159765,0.0078098066174297626,0.006260770482044576,0.004747454314574957,0.006444338983969412,0.004616772048743734,0.006613586412372351,0.004961192950247289
96060-01-51-00,96060-01-51-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,2011-07-22T08:43:28,1504.0,398.16916474108695,9.482672225451152,388.68649251563573,True,True,,True,96060-01-51-00,data/provenance/rxte_processing/96060-01-51-00.json,56c25cb05d9637caf483322185cb42ae9848f86a832222c7817f0fd0de66208e,PCA_OGIP_RATE43_OVERLAP_V1,2,NOT_CORRECTED,32f6ebbd3c44f301fa4f44a15df5fc54c33820d01f7e917273746fac02c09c58,54.36110242242795,46.819124881156625,42.03564855292654,37.2556349772249,31.457649586144516,26.866152208822278,23.004851490093717,19.72355153887159,16.796912431207016,14.493056594466658,12.376486798763485,10.297792627808638,8.692379235518086,7.49143904329498,6.21368067843355,5.199224447936366,4.393630131175818,3.6654462832889334,3.0870332914228005,2.546910753383258,2.1210328945175876,1.7876770741684642,1.4690512424918898,1.1931729317624244,0.9945080465384202,0.8107801771592643,0.6988618587876343,0.5434002919956022,0.4238888439206103,0.3420825519987182,0.29476234043499794,0.2512064744599213,0.20463358305357363,0.1761221259913529,0.12829763269322003,0.1037661509230936,0.08697143825569585,0.07042311596589476,0.06518012512577094,0.05461430758824346,0.03903622506308497,0.024480291303871783,0.02483481706879342,0.14619636086682722,0.1373281560632984,0.14077016872123024,0.1484733706715488,0.13792098370130051,0.1142074742091475,0.09752437145111707,0.08773271384715628,0.08370889588094783,0.08497468176422933,0.08663973563567255,0.0791638083478824,0.06558200173855094,0.05667760067239303,0.04998193170812577,0.04682518809370943,0.046507876164483146,0.04738592199233518,0.04593312485434345,0.03973711228834981,0.0333899719583056,0.029163638333801162,0.02640398770675208,0.02512504714577955,0.02541558365666968,0.02622492361207603,0.02664439145795197,0.02375878407402269,0.01988434154736903,0.017125983671498667,0.015585242560553063,0.014935487072528935,0.014992806097946548,0.015679315199980868,0.016218836801887328,0.016457102286406244,0.015286073025833243,0.012205439773164633,0.009135150582487284,0.012397707570348464,0.008922258787900691,0.01279380882473176,0.010130147517026863
96060-01-65-00,96060-01-65-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,2011-09-16T12:36:48,1728.0,473.3594380014033,8.490518590970172,464.8689194104332,True,True,,True,96060-01-65-00,data/provenance/rxte_processing/96060-01-65-00.json,3df68eda5747936f27b95725dbbea0796d9a2ca6677f55fa150adda5746b1c31,PCA_OGIP_RATE43_OVERLAP_V1,2|3,NOT_CORRECTED,d8f6a7a0952f76b45a8627e839944775adacab7efb73d61d66e953409d6c72d6,58.53975841248722,50.74613219705787,45.87720901042967,42.086418988137744,37.354847768293524,32.72128758802148,28.41289842696976,24.595675272899115,21.467627189379467,18.647702626674242,15.957958879065025,13.641931992740298,11.716077299275824,10.08770684674196,8.618837858963275,7.301529896117291,6.184931063560986,5.224040428946509,4.316320280165824,3.619066479966293,3.047066421731725,2.5479677135991086,2.121706047772186,1.764727672580105,1.5101588813329363,1.214964285854737,1.0213696690507312,0.8266384705644159,0.6752484158981077,0.5662038373249261,0.47932531548050783,0.4048303110583409,0.321121322364287,0.25253469197781847,0.20263952550051595,0.19215580767253151,0.133882143254495,0.11452689281964039,0.10098011829872343,0.07560257480510124,0.06604400068278779,0.057701485656107075,0.0535652992600041,0.09990642725263542,0.09430545582834289,0.09738106628232278,0.10409468645001946,0.09838251660117918,0.08249841819998606,0.07109680071607494,0.06446449402384585,0.06252277336324458,0.06363872454843364,0.06456704199867974,0.05927374760992146,0.04963070554527535,0.042770949522243536,0.03839953978591052,0.03625759285317923,0.03601947741957562,0.03691733108351508,0.03504612813889301,0.030128148107883376,0.025494184686941274,0.022128570060631268,0.020068715838167918,0.019143114514597964,0.01938246527506362,0.019619724237497072,0.019408575766083687,0.017113657972993555,0.014527992015146707,0.012681139367424953,0.011492500622777976,0.010885866417368356,0.010617256894449423,0.010767376811393814,0.01120906543306895,0.01148433726612255,0.01003309681731727,0.008091607222675202,0.005933657904457428,0.007804366484224911,0.005557441458373461,0.007869382282918063,0.006227476347671027
