provenance_record_id,observation_id,rxte_obsid,source_id,status,original_location,raw_path,raw_sha256,product_path,product_sha256,acquisition_date,preprocessing_method,feature_extraction_version,source_mapping_reference,source_mapping_status,flux_units,error_units,error_definition,zero_error_policy,zero_error_reason,energy_grid_id,pm_definition_id,processing_log_path,processing_log_sha256
20170-03-11-00,20170-03-11-00,20170-03-11-00,slx_1735_269,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO2/P20170/20170-03-11-00/stdprod/xp20170031100_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/20170-03-11-00/source-dfe1d6c6e8c7.bin,dfe1d6c6e8c7bef5b7d8328b1ba7b6fbd5f6efecf7ac2dad98a59d9fefce71a8,data/processed/native/20170-03-11-00.npz,7d32cfeb6790be7925f7c4a2431a4e5fa9f1679aa37a47dbd66617e4f2e2aca7,2026-09-22T11:20:19.255611+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/20170-03-11-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,536dfb794014c1b005512bf9bc89136b2b72c17d6788efeed5b6aad12b6b17f5,,data/provenance/rxte_processing/20170-03-11-00.json,38ea2cdda560b235ba01cbfea94c647b1acc593ce36bd25357979fb9eea43129
20428-01-01-03,20428-01-01-03,20428-01-01-03,4u_0614_09,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO2/P20428/20428-01-01-03/stdprod/xp20428010103_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/20428-01-01-03/source-df4b6f7dccb0.bin,df4b6f7dccb01308e09ddff9cec7d591b83aac9fff7f42b2ed0609b6258e1b8e,data/processed/native/20428-01-01-03.npz,9c972ce0199188c929b557de873e03728fcd905da5a105f44034e35839d62c92,2026-09-22T11:02:22.013442+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/20428-01-01-03/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,a5759e92ddc814e1d347ff47dda4b9c56f3ea7d7c447fed6d0025027b2004aaa,,data/provenance/rxte_processing/20428-01-01-03.json,dd4328274c87f8f9af77a311deb8ce723b726482b09b308a55326f574ba52ddc
20431-01-03-00,20431-01-03-00,20431-01-03-00,gs_1354_64,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO2/P20431/20431-01-03-00/stdprod/xp20431010300_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/20431-01-03-00/source-c0fa5c8c4c38.bin,c0fa5c8c4c389d0149b455a96f50a4fdca3d44f890a188fe236c9ef5677c5cb8,data/processed/native/20431-01-03-00.npz,4a4bbf98e8c50cb7cedb42c0b2dcddabe83090532eebc12abbb83701cbcef12d,2026-09-22T11:11:37.846528+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/20431-01-03-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,8b17aa7073053b1e609f0a72b5ded6c6fb7462b0feaee55a5ea40c209e1620bf,,data/provenance/rxte_processing/20431-01-03-00.json,a99ef79a00c2826f434bba09c8ddb62d5749e369d7f400a3ddd8d469f59325f6
20431-01-04-00,20431-01-04-00,20431-01-04-00,gs_1354_64,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO2/P20431/20431-01-04-00/stdprod/xp20431010400_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/20431-01-04-00/source-9f5b499771b6.bin,9f5b499771b66594f9e919dc9ec2d0191439362c6a323c5d76a67dcd971d9fa2,data/processed/native/20431-01-04-00.npz,e11400d663e028195649c6022427b0f46c93409f7d466335291be1654b13a994,2026-09-22T11:11:38.039756+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/20431-01-04-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,09ab726310b5604f57436c96a0096ea924810c33c300b3aec2b0a7eb6876158f,,data/provenance/rxte_processing/20431-01-04-00.json,c3dea32b40eaf132e5ef5a33edf17b120459c18db133ba47f159724b9fa1e745
20431-01-05-00,20431-01-05-00,20431-01-05-00,gs_1354_64,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO2/P20431/20431-01-05-00/stdprod/xp20431010500_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/20431-01-05-00/source-cbfa26603f24.bin,cbfa26603f2438661a6b2f2dcedfb24ac51e3d7f8a01e747def5c7919cf0855a,data/processed/native/20431-01-05-00.npz,478db6ad02c275735f9c5bff0b225c7242b38b3ede6a835b9646d894f427ef19,2026-09-22T11:11:37.804873+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/20431-01-05-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,865c863b0f8ce4c24cee0e9788609d7b83e6d9fab2180c8528e4364634fabd77,,data/provenance/rxte_processing/20431-01-05-00.json,fb84461da0f9987d0f1e367a600692804d66acbc743fd8d6cc91bb8a02e4c8a8
30042-03-02-00,30042-03-02-00,30042-03-02-00,4u_1728_34,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO3/P30042/30042-03-02-00/stdprod/xp30042030200_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/30042-03-02-00/source-0bb9857127ee.bin,0bb9857127ee8ed8c1d16d49a120f20f3f1392a1b3da48438fb002fd4ae8bed5,data/processed/native/30042-03-02-00.npz,dbd0aec87eea9fd7e4da44510a5d208e4d3eaac6fc0c7195a7f7b433effc162a,2026-09-22T11:07:32.010394+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/30042-03-02-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,4586a87f1ef4f418847c428c915815e1f5628d099934e40868ac0638ee2428fc,,data/provenance/rxte_processing/30042-03-02-00.json,7bddbbe05df5190d07c9da247669d3263fec4b5c5cc6e58ed83436dccec82391
30042-03-08-00,30042-03-08-00,30042-03-08-00,4u_1728_34,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO3/P30042/30042-03-08-00/stdprod/xp30042030800_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/30042-03-08-00/source-75ea161c7dd1.bin,75ea161c7dd14ee36c91048d43c6b5da2c49aa87e682895e5413f6cd9f04bbf6,data/processed/native/30042-03-08-00.npz,fec583cbc2fc45cec08329ccd28bf1bd98d649a419c733c3cb76288d21b2fd9b,2026-09-22T11:07:32.486220+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/30042-03-08-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,d5348577da3f024cc6d0c6a99f9f37ed96ef7630ca975fc03e1821b041c196d8,,data/provenance/rxte_processing/30042-03-08-00.json,e17220cfdddcbb0e7be10ad9e5d80e61a48fd255d029704f0ac68af6cf6c4fa0
30042-03-17-00,30042-03-17-00,30042-03-17-00,4u_1728_34,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO3/P30042/30042-03-17-00/stdprod/xp30042031700_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/30042-03-17-00/source-270043ba922e.bin,270043ba922e0a3b8859ab71220e79eed4570de24b0f27019759d993b8929de0,data/processed/native/30042-03-17-00.npz,2a0faf3bfe5a24087fb4b94deda7a6c6085e44cbe047bf5573170ee5a4bf0540,2026-09-22T11:07:36.242065+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/30042-03-17-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,2ccebcb75eba713ac066c83ae3a655ba8f435e17b17832fe457025a82b26d57a,,data/provenance/rxte_processing/30042-03-17-00.json,c6b3b7777f5d3b734b2ff4edaa50f81477f360bb6c8a24ea7f743c3de00d6b09
30046-01-03-00,30046-01-03-00,30046-01-03-00,cyg_x_2,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO3/P30046/30046-01-03-00/stdprod/xp30046010300_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/30046-01-03-00/source-24040ef3b86a.bin,24040ef3b86a23fd5d5065ce2629885f55ec9e84cf2b49745f72d7ec31bd5102,data/processed/native/30046-01-03-00.npz,16339254b576f157be11f8522d9ea2d4206dc1a95fea8d1f4070a73b450a5f16,2026-09-22T11:10:42.294807+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/30046-01-03-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,bea6bfe1f28ad8fcc4cc5ffcb536386a194da6233276144b65a16037dfe113e0,,data/provenance/rxte_processing/30046-01-03-00.json,7e9ae1d1678111d6242eeee985feb5fbb705b3c78f757b87dd37b266a9bf75d6
30053-02-01-00,30053-02-01-00,30053-02-01-00,4u_1636_536,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO3/P30053/30053-02-01-00/stdprod/xp30053020100_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/30053-02-01-00/source-75d76907acf6.bin,75d76907acf6e117d57d569d6eef6861ce5c98aa282f9caf5c7268abfec2bbab,data/processed/native/30053-02-01-00.npz,66f04e4c75205cfe324904fc3b6d054264e758d5725a70c9153fa4cf329cb220,2026-09-22T10:55:38.925568+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/30053-02-01-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,fdebdec43f6b20d3ba48c49de73bb169bbbf6f61b4b42fe7ab15e0bc3006fd2c,,data/provenance/rxte_processing/30053-02-01-00.json,c505f2b79a9b1f789c8bf0281a22e8fb6dcf9f324d12b098ee9b471fd558fd4e
30054-01-02-03,30054-01-02-03,30054-01-02-03,4u_0614_09,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO3/P30054/30054-01-02-03/stdprod/xp30054010203_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/30054-01-02-03/source-36f1fb885b21.bin,36f1fb885b213238afebac7ebf7f679c24184844f8f7646cd796913eb7a9bfec,data/processed/native/30054-01-02-03.npz,bab536a46be1a0372df70d15ca9252f49afb1086b7510fae8f3d3092af88f833,2026-09-22T11:02:24.139406+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/30054-01-02-03/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,59d5a7b5886b3c092792449e7d1da9390e0ee66105a57ef2af8b5c17dfe8514b,,data/provenance/rxte_processing/30054-01-02-03.json,eaa6e69d4cebd7e616b3fefe89bbe4e68b48ec48b5defebabeeafae874962b45
30061-01-01-00,30061-01-01-00,30061-01-01-00,ks_1731_260,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO3/P30061/30061-01-01-00/stdprod/xp30061010100_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/30061-01-01-00/source-deefc1224309.bin,deefc122430968b9d7e71c0cf94efa12071694c72f62e046cbe239e01d17d0cf,data/processed/native/30061-01-01-00.npz,c5d0429d702763c7833493a5b21c37e9b71163cddb7d765682fcb8a8117982cf,2026-09-22T11:14:33.957385+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/30061-01-01-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,e5ca27655c96ab4a3d88a22e17db35b4d064322400178e365ab5cb336d647888,,data/provenance/rxte_processing/30061-01-01-00.json,e54170e26f3aca83f28a8636edd9fb2be2d71611bd730e90560b1024f70c82b4
30061-01-01-02,30061-01-01-02,30061-01-01-02,ks_1731_260,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO3/P30061/30061-01-01-02/stdprod/xp30061010102_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/30061-01-01-02/source-2476ac5b8987.bin,2476ac5b89870a903e8476e52f582843238bbf26027923e965a2866d118eb8b7,data/processed/native/30061-01-01-02.npz,6c504367c7fbee0bc14aa1e0a00f17ee27e7926bf49c30302db81a2a59fb029e,2026-09-22T11:14:36.752985+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/30061-01-01-02/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,6dddf0f5e77c9976a34bedcbf59d6c58feb66a10f60a659cc7b1bf28daee462f,,data/provenance/rxte_processing/30061-01-01-02.json,1e00bc33ccc8ca8fc65bff1cffe6c92d1b890e4f7f50936cb95c3856bcf8849f
30061-01-01-04,30061-01-01-04,30061-01-01-04,ks_1731_260,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO3/P30061/30061-01-01-04/stdprod/xp30061010104_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/30061-01-01-04/source-72163b0e2569.bin,72163b0e256913777baf011c2d215c850eae86ae54b6425c7d3c686584162c2c,data/processed/native/30061-01-01-04.npz,05149b245484cdf53688c2d0bbb4670200b0592332e5ed567cc06c58142bee55,2026-09-22T11:14:37.606747+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/30061-01-01-04/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,4fb2652739608249419f0d3728369a9f6880ebcae3b1e176841bb765cdc7fe60,,data/provenance/rxte_processing/30061-01-01-04.json,320927b49f767eb92106c8b782cbbf11776f30e35e2a8848506b21e3635585fd
30061-01-02-01,30061-01-02-01,30061-01-02-01,ks_1731_260,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO3/P30061/30061-01-02-01/stdprod/xp30061010201_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/30061-01-02-01/source-0844fc3625ed.bin,0844fc3625ed2da2a32021f8c5f8b86a0b6faafe1c33fc011c15fbe4d84535f2,data/processed/native/30061-01-02-01.npz,878bf56bff0c64e195ec877abafaf86fdfcc67f6e32de745d62af2541aca7a49,2026-09-22T11:14:38.543738+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/30061-01-02-01/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,0a076c7a15245d6bbd3aca3dc57cd35c4b3dc667bc781e92ebd9e559df06c3fc,,data/provenance/rxte_processing/30061-01-02-01.json,627f44f15ce60871f062ae350f598a1bdccbcf9a0152aa2515999408bd2463af
30061-01-02-03,30061-01-02-03,30061-01-02-03,ks_1731_260,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO3/P30061/30061-01-02-03/stdprod/xp30061010203_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/30061-01-02-03/source-0b977d9822fe.bin,0b977d9822feb9df6ad22fdf6493a267483109eb3c3ffc2b2fd7149eb0b7dfa0,data/processed/native/30061-01-02-03.npz,3ff541b650e016de88f17bf23f7e79f0000232a8e58bebc237cd5d3db0887269,2026-09-22T11:14:40.969323+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/30061-01-02-03/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,11146066f9cec7b4c07eb707799a50b9595ed21240b8f33aa47049311840ba9c,,data/provenance/rxte_processing/30061-01-02-03.json,cb4f26f508fde8ac84dc451b09f9461022d3b89c7304da03558233bc5776bc50
30061-01-02-06,30061-01-02-06,30061-01-02-06,ks_1731_260,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO3/P30061/30061-01-02-06/stdprod/xp30061010206_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/30061-01-02-06/source-3e3db9d94026.bin,3e3db9d94026b60bc65589c8fae10fb031b445b760e7f7692637d52d43e47f4f,data/processed/native/30061-01-02-06.npz,b740b1e18bfe9a3a739ac1ea025a0574eeeb9c1add69fbf1f6dbf523e356174f,2026-09-22T11:14:43.912585+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/30061-01-02-06/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,d32b90f9c752699833c156e86b00ebce50c4f0b79acc90242538390a800cdf85,,data/provenance/rxte_processing/30061-01-02-06.json,fc5fb5094f457aaa47221c6a57f591881ce1f9ec19fc9c2fd1dac1c6fcb686f5
30061-01-03-00,30061-01-03-00,30061-01-03-00,ks_1731_260,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO3/P30061/30061-01-03-00/stdprod/xp30061010300_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/30061-01-03-00/source-4f303c0479bb.bin,4f303c0479bb1bca2f066a92960992a26e43348c81616cd16c066b4c7f069029,data/processed/native/30061-01-03-00.npz,881d8d87e003a20ad14abdecad9cd633b9005b9b7bfb4eb80315b5cc564b4ce2,2026-09-22T11:14:48.319189+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/30061-01-03-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,229c29b452b6d7e476a6eae3de9b01fb5faf2704be676b149539aefa03303139,,data/provenance/rxte_processing/30061-01-03-00.json,9d58f00f450f479ef81eaa82b209ebeb9ca505e59aead57b3a8e487c8957fa1f
30061-01-03-01,30061-01-03-01,30061-01-03-01,ks_1731_260,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO3/P30061/30061-01-03-01/stdprod/xp30061010301_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/30061-01-03-01/source-93e3540fc44e.bin,93e3540fc44e8ac154dc5ddb11a9696b5b3dd23fe9654e44d243290271d3a648,data/processed/native/30061-01-03-01.npz,0e256fc76b4a808a00d411587da073dca7df67cf7d63e3df7e97d07ecb2cd9ce,2026-09-22T11:14:49.117331+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/30061-01-03-01/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,e0720bd036b54d77300a694e67a9f657760ff6d16f6570d4eb99693b7b07f60a,,data/provenance/rxte_processing/30061-01-03-01.json,9b0dd046e4c8076b0ded6b7e7d173d2014ce4f44c2a79c122323b7ca662223b9
30061-01-04-00,30061-01-04-00,30061-01-04-00,ks_1731_260,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO3/P30061/30061-01-04-00/stdprod/xp30061010400_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/30061-01-04-00/source-45b7061972f9.bin,45b7061972f980745d27fcd54075a7c7a044f586f5d242447593f559ecdff985,data/processed/native/30061-01-04-00.npz,a350968e34287f0409cd2cea0ed592233ffa571aa174808f2d91b5d6351719ab,2026-09-22T11:14:49.410019+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/30061-01-04-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,b027a0c6c66260927d2ad0e939e603368ad620f86f9d046d09dde27101e0df39,,data/provenance/rxte_processing/30061-01-04-00.json,153862bbcc7ebc2ce672bca32363b3dc1db151844da5ded048403057bf349328
30061-01-04-02,30061-01-04-02,30061-01-04-02,ks_1731_260,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO3/P30061/30061-01-04-02/stdprod/xp30061010402_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/30061-01-04-02/source-910979d47dcb.bin,910979d47dcb864674b09cc7dced521ddc0e8208f222d204dbfd35e87c454645,data/processed/native/30061-01-04-02.npz,823cb0c8990e37f648123218f2d002938162b5aded4ec03f6da749dd6edef8c2,2026-09-22T11:14:51.069373+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/30061-01-04-02/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,c149121207fbf90a14647aa3bc87701083538eef760f3b62cff6972ab7f17314,,data/provenance/rxte_processing/30061-01-04-02.json,95e48a34374cbfe225d6afe2091e3a322973c58050e2614b598a881b20d887dc
30062-02-01-05,30062-02-01-05,30062-02-01-05,4u_1608_522,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO3/P30062/30062-02-01-05/stdprod/xp30062020105_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/30062-02-01-05/source-eee5ceb4028a.bin,eee5ceb4028a2e81ebdc0a41ad7bf8553b6da2c16b22df9612a1a9e96393643d,data/processed/native/30062-02-01-05.npz,a8cf9b070e27169646ae58b6dabcdc9fa4bad7b00c5c9a4af74a8bd06942373c,2026-09-22T11:04:15.344418+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/30062-02-01-05/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,f0bd449cd1ccc238cb2852474396755b713e61c531f9377204e2d2d89d9950d3,,data/provenance/rxte_processing/30062-02-01-05.json,dc0fdf64a520283c875dc8365813eabed5ed69b2b879b47169c5d1f9b8d0b1a2
30073-05-01-00,30073-05-01-00,30073-05-01-00,aql_x_1,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO3/P30073/30073-05-01-00/stdprod/xp30073050100_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/30073-05-01-00/source-c92e3fff2e8e.bin,c92e3fff2e8e8082606a5e75d41a2e3ae48b14e5f991adb1368cf2e5987e0bf2,data/processed/native/30073-05-01-00.npz,5333a4c5b63d6b769b4ee68ca451135f805e6d4e3618bb7b84189d70551cdd2d,2026-09-22T11:09:46.664081+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/30073-05-01-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,27a210f922304e8bedff2ee9298a9106f3fafc6da666356ce7fc511b2dac39e8,,data/provenance/rxte_processing/30073-05-01-00.json,c2f98f7405e0330d98ff5a7ad873e2730213e5a918096869281e0b5382c2c061
30188-03-02-00,30188-03-02-00,30188-03-02-00,aql_x_1,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO3/P30188/30188-03-02-00/stdprod/xp30188030200_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/30188-03-02-00/source-d41fe3250f82.bin,d41fe3250f82ba5de6c09e84cbf7c6ec730f89c5e1b92a9bfab0a013483f3338,data/processed/native/30188-03-02-00.npz,85ed0dff61060285c621bf8606f5b01a38de9977b88a5cdad1d98e479e0a71d8,2026-09-22T11:09:46.441173+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/30188-03-02-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,491cf476bcad539b075c79622cc2cf6d463d9710863c4db1e8eab4c2412ed28b,,data/provenance/rxte_processing/30188-03-02-00.json,862910e2f5ca987d20d77e783e7b8a9ba04bba0fbf64c0ae995f952e8f85f755
